!File created with processIceEx v1-11-02-2016 at 02/08/17 21:18:17 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3
13.333333	-3.866680	-1.586996	2153.965191	-4.887213	-66.296418	0.000000	0.589571	2.559851	1.909178	77.170402	-66.296418	0.000000	31.080990	-66.282284	-0.128304	-0.120921	-0.065738	0.036818	0.164121	22.000000	29.501639	27.395097	621.495422	-187.309800	183.847700	134.167200	-3.301560	-3.053256	-2.544808	0.122111	-0.075671	0.103015	-3.638712	-2.726838	-1.814964
14.444444	-3.980940	-1.764880	2111.556271	-4.656614	-71.597234	0.000000	0.556668	2.724322	1.709274	69.090129	-71.597234	0.000000	33.184997	-71.583100	-0.168304	-0.120921	-0.075738	0.016818	0.194550	22.000000	31.837767	29.247694	663.524139	-198.392300	187.913600	134.831700	-3.456610	-3.207736	-2.705027	0.135898	-0.083871	0.109238	-3.759334	-2.872910	-1.986486
15.555556	-4.115719	-1.864880	2081.552532	-4.661957	-76.819553	0.000000	0.546888	2.843344	1.639603	66.273980	-76.819553	0.000000	35.399741	-76.805418	-0.258304	-0.231671	-0.085738	-0.043182	0.220882	22.000000	34.131477	31.197796	707.764895	-180.953700	174.583200	129.667400	-3.539211	-3.297542	-2.818684	0.133741	-0.112006	0.094131	-3.890635	-2.990300	-2.089964
16.666667	-4.238152	-2.035173	2114.283849	-4.633915	-82.017823	0.000000	0.519797	3.003189	1.542998	62.369119	-82.017823	0.000000	37.728224	-82.003688	-0.348304	-0.381671	-0.085738	-0.063182	0.233266	22.000000	36.412191	33.248046	754.277635	-188.676300	179.983000	133.474100	-3.709515	-3.464005	-2.978684	0.135438	-0.139006	0.090971	-4.017854	-3.136662	-2.255471
17.777778	-4.368753	-2.155174	2111.818338	-4.650214	-87.142039	0.000000	0.506684	3.132691	1.484415	60.001148	-87.142039	0.000000	40.084036	-87.127905	-0.448304	-0.531671	-0.115738	-0.063182	0.255897	22.000000	38.652887	35.322361	801.336305	-187.317900	178.832800	132.155700	-3.829281	-3.587339	-3.105345	0.150601	-0.190606	0.102739	-4.147395	-3.261964	-2.376532
18.888889	-4.549395	-2.271760	2094.388007	-4.744600	-92.237525	0.000000	0.500646	3.279818	1.446605	58.472826	-92.237525	0.000000	42.520255	-92.223391	-0.564468	-0.671671	-0.245967	-0.073182	0.263300	22.000000	40.878057	37.467473	850.001137	-192.865000	180.719000	130.224800	-3.966290	-3.717547	-3.215345	0.152261	-0.322594	0.101788	-4.321631	-3.410577	-2.499524
20.000000	-4.596485	-2.425087	2114.309401	-4.565873	-97.296346	0.000000	0.472404	3.395863	1.344540	54.347291	-97.296346	0.000000	44.734999	-97.282212	-0.674468	-0.801671	-0.395967	-0.083182	0.301742	22.000000	43.083414	39.417576	894.241892	-182.830500	174.855000	129.869600	-4.073077	-3.837425	-3.353383	0.174717	-0.468994	0.116978	-4.379345	-3.510786	-2.642227
21.111111	-4.734071	-2.575087	2149.483309	-4.614646	-102.357835	0.000000	0.456052	3.545699	1.301477	52.606659	-102.357835	0.000000	47.171218	-102.343701	-0.804468	-0.951671	-0.545967	-0.103182	0.345625	22.000000	45.290213	41.562689	942.906724	-166.439300	165.407800	127.770000	-4.205860	-3.985704	-3.519270	0.197519	-0.618994	0.130198	-4.518173	-3.654579	-2.790985
22.222222	-4.800238	-2.690728	2109.576770	-4.424796	-107.370216	0.000000	0.439459	3.644289	1.214173	49.077755	-107.370216	0.000000	49.496699	-107.356082	-0.934468	-1.081671	-0.675967	-0.213182	0.323762	22.000000	47.470474	43.610296	989.359517	-182.193800	168.149300	133.193400	-4.322411	-4.108463	-3.629269	0.146570	-0.748994	0.066029	-4.589287	-3.745483	-2.901679
23.333333	-4.934766	-2.880728	2109.583610	-4.307771	-112.297536	0.000000	0.416238	3.816055	1.128855	45.629139	-112.297536	0.000000	51.733558	-112.283402	-1.054468	-1.229144	-0.805967	-0.333182	0.366027	22.000000	49.604769	45.579871	1034.042017	-175.191800	171.510700	153.631900	-4.455124	-4.239770	-3.770550	0.135288	-0.882139	0.030407	-4.729362	-3.907747	-3.086132
