!File created with processIceEx v1-11-02-2016 at 06/08/17 14:05:01 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]	 [0-1]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3 	(37) fConst
12.222222	-5.583042	-4.119121	2105.088995	-3.060795	-45.736618	0.042351	0.260234	4.856716	0.630219	inf	-45.736618	0.000000	19.549642	-40.641243	-0.039292	-0.024403	-0.038236	-0.034562	0.348248	22.602390	18.807907	inf	380.334879	219.043600	37376.940000	23053.030000	-1.458110	22.602390	22.535330	0.221921	-0.035746	0.164499	-5.436650	-4.851081	-4.265513	0.000000
13.333333	-5.652703	-4.199121	2102.604885	-3.035369	-49.121591	0.047851	0.254990	4.938158	0.614676	inf	-49.121591	0.000000	20.949451	-44.026217	-0.039292	-0.024403	-0.038236	-0.024562	0.365748	22.595130	20.094797	inf	408.339277	218.535100	37378.890000	23054.180000	-1.518110	22.595130	22.517770	0.236946	-0.035746	0.178399	-5.507345	-4.925912	-4.344479	0.000000
14.444444	-5.710311	-4.259121	2100.091737	-3.026577	-52.484361	0.045851	0.252111	4.995485	0.605863	inf	-52.484361	0.000000	22.548418	-47.388986	-0.039292	-0.024403	-0.038236	-0.024562	0.355748	22.646900	21.366917	inf	440.327985	217.617600	37377.000000	23053.360000	-1.568110	22.646900	22.559780	0.230246	-0.035746	0.173199	-5.565192	-4.984716	-4.404240	0.000000
15.555556	-5.777062	-4.337281	2102.656884	-3.006237	-55.826341	0.046049	0.247253	5.069188	0.593041	inf	-55.826341	0.000000	23.982355	-50.730967	-0.049292	-0.043414	-0.038236	-0.024562	0.385748	22.625180	22.628048	inf	469.015144	217.052800	37373.760000	23053.860000	-1.618110	22.625180	22.493770	0.250346	-0.039168	0.188799	-5.633084	-5.057171	-4.481259	0.000000
16.666667	-5.854809	-4.407281	2102.584998	-3.022090	-59.164528	0.042049	0.245474	5.139162	0.588051	inf	-59.164528	0.000000	25.567087	-54.069154	-0.059292	-0.043414	-0.038236	-0.024562	0.375748	22.482470	23.888986	inf	500.719093	216.191900	37384.160000	23058.110000	-1.668110	22.482470	22.383750	0.243646	-0.039168	0.183599	-5.710056	-5.131045	-4.552034	0.000000
17.777778	-5.889581	-4.467281	2102.775674	-2.969551	-62.497762	0.038049	0.239944	5.184002	0.572830	inf	-62.497762	0.000000	27.180295	-57.402387	-0.059292	-0.043414	-0.038236	-0.034562	0.365748	22.526300	25.148291	inf	532.992724	214.134700	37382.460000	23057.850000	-1.728110	22.526300	22.398640	0.233646	-0.039168	0.173599	-5.747351	-5.178431	-4.609511	0.000000
18.888889	-5.955084	-4.507281	2030.177021	-2.918284	-65.807607	0.032049	0.241819	5.229874	0.558003	inf	-65.807607	0.000000	28.599990	-60.712233	-0.069292	-0.053414	-0.038236	-0.034562	0.355748	22.299270	26.397096	inf	561.394959	210.426500	37394.090000	23064.700000	-1.768110	22.299270	22.205270	0.226946	-0.040968	0.168399	-5.810304	-5.231183	-4.652061	0.000000
20.000000	-6.027863	-4.589486	2140.237155	-3.056228	-69.086652	0.026465	0.237578	5.302666	0.576357	inf	-69.086652	0.000000	30.082314	-63.991278	-0.079292	-0.053414	-0.038236	-0.034562	0.337831	22.406860	27.629572	inf	591.050132	214.008900	37381.180000	23060.260000	-1.821047	22.406860	22.326640	0.214941	-0.040968	0.159082	-5.884025	-5.308675	-4.733324	0.000000
21.111111	-6.085716	-4.675754	2110.296662	-2.953733	-72.366862	0.022465	0.230832	5.372399	0.549798	inf	-72.366862	0.000000	31.578871	-67.271488	-0.099292	-0.053414	-0.048236	-0.034562	0.347831	22.238470	28.865175	inf	620.990063	213.719400	37395.430000	23064.740000	-1.881047	22.238470	22.160130	0.221641	-0.049168	0.164282	-5.944720	-5.380735	-4.816750	0.000000
22.222222	-6.151082	-4.757966	2135.260243	-2.952752	-75.632365	0.010465	0.226098	5.435266	0.543258	inf	-75.632365	0.000000	33.081081	-70.536991	-0.119292	-0.053414	-0.048236	-0.034562	0.307831	22.134630	30.094437	inf	651.043072	213.142000	37401.270000	23068.300000	-1.941047	22.134630	22.024420	0.194841	-0.049168	0.143482	-6.011770	-5.454524	-4.897278	0.000000
